inj_id,target_layer,layer_weigths,bit_pos,n_injections,top_1_correct,top_5_correct,top_1_robust,top_5_robust,masked,non_critical,critical
4177,conv2d_13,"(2, 2, 4, 58)",1,10,10,10,10,10,3,7,0
4178,conv2d_13,"(2, 0, 29, 11)",10,10,10,10,10,10,0,10,0
4179,conv2d_13,"(0, 1, 18, 16)",3,10,10,10,10,10,0,10,0
4180,conv2d_13,"(1, 2, 26, 56)",29,10,10,10,10,10,0,10,0
4181,conv2d_13,"(2, 2, 30, 13)",31,10,10,10,10,10,0,10,0
4182,conv2d_13,"(1, 0, 16, 41)",11,10,10,10,10,10,0,10,0
4183,conv2d_13,"(1, 1, 3, 33)",14,10,10,10,10,10,0,10,0
4184,conv2d_13,"(2, 1, 9, 56)",9,10,10,10,10,10,0,10,0
4185,conv2d_13,"(0, 0, 4, 43)",20,10,10,10,10,10,0,10,0
4186,conv2d_13,"(1, 1, 21, 5)",18,10,10,10,10,10,0,10,0
4187,conv2d_13,"(0, 1, 9, 32)",15,10,10,10,10,10,0,10,0
4188,conv2d_13,"(2, 0, 28, 24)",11,10,10,10,10,10,0,10,0
4189,conv2d_13,"(0, 0, 8, 12)",3,10,10,10,10,10,3,7,0
4190,conv2d_13,"(2, 0, 29, 15)",15,10,10,10,10,10,0,10,0
4191,conv2d_13,"(2, 2, 26, 44)",3,10,10,10,10,10,4,6,0
4192,conv2d_13,"(0, 1, 29, 9)",18,10,10,10,10,10,0,10,0
4193,conv2d_13,"(2, 0, 14, 4)",22,10,10,10,10,10,1,9,0
4194,conv2d_13,"(2, 1, 16, 13)",11,10,10,10,10,10,0,10,0
4195,conv2d_13,"(1, 0, 7, 40)",11,10,10,10,10,10,0,10,0
4196,conv2d_13,"(1, 1, 9, 22)",16,10,10,10,10,10,0,10,0
4197,conv2d_13,"(2, 1, 14, 31)",11,10,10,10,10,10,0,10,0
4198,conv2d_13,"(1, 1, 1, 20)",9,10,10,10,10,10,0,10,0
4199,conv2d_13,"(1, 0, 7, 18)",24,10,10,10,10,10,0,10,0
4200,conv2d_13,"(2, 2, 16, 41)",24,10,10,10,10,10,0,10,0
4201,conv2d_13,"(2, 2, 12, 24)",0,10,10,10,10,10,6,4,0
4202,conv2d_13,"(1, 1, 12, 25)",19,10,10,10,10,10,0,10,0
4203,conv2d_13,"(1, 2, 1, 56)",31,10,10,10,10,10,0,10,0
4204,conv2d_13,"(1, 1, 0, 42)",1,10,10,10,10,10,7,3,0
4205,conv2d_13,"(1, 2, 0, 21)",24,10,10,10,10,10,0,10,0
4206,conv2d_13,"(2, 1, 4, 44)",12,10,10,10,10,10,0,10,0
4207,conv2d_13,"(1, 2, 31, 57)",11,10,10,10,10,10,0,10,0
4208,conv2d_13,"(2, 2, 27, 50)",13,10,10,10,10,10,0,10,0
4209,conv2d_13,"(1, 0, 20, 20)",17,10,10,10,10,10,0,10,0
4210,conv2d_13,"(1, 1, 28, 23)",20,10,10,10,10,10,0,10,0
4211,conv2d_13,"(1, 2, 10, 21)",9,10,10,10,10,10,0,10,0
4212,conv2d_13,"(0, 1, 26, 2)",22,10,10,10,10,10,0,10,0
4213,conv2d_13,"(2, 0, 9, 10)",1,10,10,10,10,10,9,1,0
4214,conv2d_13,"(0, 2, 10, 47)",18,10,10,10,10,10,0,10,0
4215,conv2d_13,"(1, 1, 4, 14)",13,10,10,10,10,10,0,10,0
4216,conv2d_13,"(2, 1, 9, 5)",20,10,10,10,10,10,0,10,0
4217,conv2d_13,"(1, 0, 14, 51)",29,10,10,10,10,10,0,10,0
4218,conv2d_13,"(0, 2, 26, 19)",18,10,10,10,10,10,0,10,0
4219,conv2d_13,"(1, 1, 2, 23)",4,10,10,10,10,10,7,3,0
4220,conv2d_13,"(2, 2, 16, 42)",1,10,10,10,10,10,10,0,0
4221,conv2d_13,"(0, 0, 6, 43)",6,10,10,10,10,10,0,10,0
4222,conv2d_13,"(0, 1, 2, 28)",14,10,10,10,10,10,0,10,0
4223,conv2d_13,"(2, 0, 4, 20)",11,10,10,10,10,10,0,10,0
4224,conv2d_13,"(0, 0, 6, 19)",23,10,10,10,10,10,0,10,0
4225,conv2d_13,"(2, 1, 7, 37)",9,10,10,10,10,10,0,10,0
4226,conv2d_13,"(2, 1, 26, 55)",25,10,10,10,10,10,0,10,0
4227,conv2d_13,"(0, 2, 0, 38)",7,10,10,10,10,10,0,10,0
4228,conv2d_13,"(2, 2, 16, 41)",3,10,10,10,10,10,4,6,0
4229,conv2d_13,"(1, 0, 19, 49)",0,10,10,10,10,10,10,0,0
4230,conv2d_13,"(0, 2, 24, 5)",31,10,10,10,10,10,0,10,0
4231,conv2d_13,"(0, 1, 30, 56)",20,10,10,10,10,10,0,10,0
4232,conv2d_13,"(1, 1, 25, 49)",19,10,10,10,10,10,0,10,0
4233,conv2d_13,"(2, 0, 27, 15)",13,10,10,10,10,10,0,10,0
4234,conv2d_13,"(0, 2, 11, 37)",9,10,10,10,10,10,0,10,0
4235,conv2d_13,"(0, 0, 9, 55)",12,10,10,10,10,10,0,10,0
4236,conv2d_13,"(1, 2, 1, 23)",4,10,10,10,10,10,0,10,0
4237,conv2d_13,"(0, 2, 18, 5)",16,10,10,10,10,10,0,10,0
4238,conv2d_13,"(1, 2, 7, 27)",31,10,10,10,10,10,0,10,0
4239,conv2d_13,"(1, 2, 5, 14)",28,10,10,10,10,10,0,10,0
4240,conv2d_13,"(2, 2, 26, 19)",17,10,10,10,10,10,0,10,0
4241,conv2d_13,"(2, 2, 10, 12)",12,10,10,10,10,10,0,10,0
4242,conv2d_13,"(0, 0, 1, 14)",27,10,10,10,10,10,0,10,0
4243,conv2d_13,"(0, 2, 26, 54)",10,10,10,10,10,10,0,10,0
4244,conv2d_13,"(0, 1, 3, 0)",12,10,10,10,10,10,0,10,0
4245,conv2d_13,"(0, 2, 21, 20)",25,10,10,10,10,10,0,10,0
4246,conv2d_13,"(0, 1, 6, 24)",2,10,10,10,10,10,3,7,0
4247,conv2d_13,"(1, 0, 11, 41)",15,10,10,10,10,10,0,10,0
4248,conv2d_13,"(2, 2, 22, 0)",10,10,10,10,10,10,0,10,0
4249,conv2d_13,"(2, 2, 10, 53)",3,10,10,10,10,10,5,5,0
4250,conv2d_13,"(1, 2, 28, 7)",27,10,10,10,10,10,0,10,0
4251,conv2d_13,"(1, 0, 29, 20)",14,10,10,10,10,10,0,10,0
4252,conv2d_13,"(2, 2, 13, 22)",24,10,10,10,10,10,0,10,0
4253,conv2d_13,"(1, 1, 13, 26)",5,10,10,10,10,10,0,10,0
4254,conv2d_13,"(2, 2, 7, 43)",25,10,10,10,10,10,0,10,0
4255,conv2d_13,"(1, 0, 25, 22)",15,10,10,10,10,10,0,10,0
4256,conv2d_13,"(0, 0, 19, 55)",4,10,10,10,10,10,2,8,0
4257,conv2d_13,"(2, 2, 9, 24)",10,10,10,10,10,10,0,10,0
4258,conv2d_13,"(2, 2, 14, 25)",9,10,10,10,10,10,0,10,0
4259,conv2d_13,"(1, 0, 14, 12)",29,10,10,10,10,10,0,10,0
4260,conv2d_13,"(1, 2, 30, 8)",1,10,10,10,10,10,3,7,0
4261,conv2d_13,"(1, 1, 30, 51)",6,10,10,10,10,10,0,10,0
4262,conv2d_13,"(2, 2, 27, 5)",23,10,10,10,10,10,0,10,0
4263,conv2d_13,"(2, 2, 0, 21)",6,10,10,10,10,10,0,10,0
4264,conv2d_13,"(0, 2, 15, 34)",8,10,10,10,10,10,0,10,0
4265,conv2d_13,"(1, 0, 28, 59)",29,10,10,10,10,10,0,10,0
4266,conv2d_13,"(2, 1, 22, 14)",15,10,10,10,10,10,0,10,0
4267,conv2d_13,"(2, 1, 22, 38)",11,10,10,10,10,10,0,10,0
4268,conv2d_13,"(2, 1, 9, 2)",24,10,10,10,10,10,0,10,0
4269,conv2d_13,"(2, 1, 25, 47)",10,10,10,10,10,10,0,10,0
4270,conv2d_13,"(0, 1, 6, 45)",28,10,10,10,10,10,0,10,0
4271,conv2d_13,"(2, 2, 19, 26)",10,10,10,10,10,10,0,10,0
4272,conv2d_13,"(0, 2, 20, 43)",17,10,10,10,10,10,0,10,0
4273,conv2d_13,"(1, 2, 0, 55)",19,10,10,10,10,10,0,10,0
4274,conv2d_13,"(1, 1, 1, 17)",30,10,10,10,10,10,0,10,0
4275,conv2d_13,"(1, 2, 26, 18)",19,10,10,10,10,10,0,10,0
4276,conv2d_13,"(2, 2, 28, 8)",25,10,10,10,10,10,0,10,0
4277,conv2d_13,"(2, 0, 1, 62)",29,10,10,10,10,10,10,0,0
4278,conv2d_13,"(1, 2, 31, 39)",22,10,10,10,10,10,0,10,0
4279,conv2d_13,"(1, 0, 25, 36)",12,10,10,10,10,10,0,10,0
4280,conv2d_13,"(1, 1, 7, 38)",15,10,10,10,10,10,0,10,0
4281,conv2d_13,"(2, 2, 29, 36)",21,10,10,10,10,10,0,10,0
4282,conv2d_13,"(2, 2, 25, 26)",6,10,10,10,10,10,0,10,0
4283,conv2d_13,"(2, 2, 18, 48)",1,10,10,10,10,10,9,1,0
4284,conv2d_13,"(1, 0, 18, 33)",10,10,10,10,10,10,0,10,0
4285,conv2d_13,"(1, 0, 0, 50)",7,10,10,10,10,10,4,6,0
4286,conv2d_13,"(1, 0, 10, 4)",29,10,10,10,10,10,0,10,0
4287,conv2d_13,"(1, 1, 25, 5)",3,10,10,10,10,10,4,6,0
4288,conv2d_13,"(1, 2, 11, 2)",16,10,10,10,10,10,0,10,0
4289,conv2d_13,"(0, 0, 6, 45)",12,10,10,10,10,10,0,10,0
4290,conv2d_13,"(1, 1, 21, 5)",15,10,10,10,10,10,0,10,0
4291,conv2d_13,"(2, 0, 16, 60)",22,10,10,10,10,10,0,10,0
4292,conv2d_13,"(0, 0, 15, 53)",28,10,10,10,10,10,0,10,0
4293,conv2d_13,"(0, 0, 0, 47)",13,10,10,10,10,10,0,10,0
4294,conv2d_13,"(2, 1, 22, 5)",25,10,10,10,10,10,0,10,0
4295,conv2d_13,"(2, 0, 22, 13)",1,10,10,10,10,10,9,1,0
4296,conv2d_13,"(1, 0, 24, 45)",16,10,10,10,10,10,0,10,0
4297,conv2d_13,"(2, 2, 28, 24)",18,10,10,10,10,10,0,10,0
4298,conv2d_13,"(2, 0, 28, 55)",30,10,10,10,10,10,0,10,0
4299,conv2d_13,"(2, 1, 7, 2)",10,10,10,10,10,10,0,10,0
4300,conv2d_13,"(0, 0, 2, 53)",13,10,10,10,10,10,0,10,0
4301,conv2d_13,"(2, 0, 23, 54)",3,10,10,10,10,10,4,6,0
4302,conv2d_13,"(1, 1, 17, 29)",16,10,10,10,10,10,10,0,0
4303,conv2d_13,"(1, 1, 2, 16)",17,10,10,10,10,10,0,10,0
4304,conv2d_13,"(2, 1, 27, 43)",23,10,10,10,10,10,0,10,0
4305,conv2d_13,"(0, 1, 19, 21)",9,10,10,10,10,10,1,9,0
4306,conv2d_13,"(1, 1, 7, 16)",27,10,10,10,10,10,0,10,0
4307,conv2d_13,"(1, 1, 8, 61)",11,10,10,10,10,10,0,10,0
4308,conv2d_13,"(0, 2, 11, 23)",0,10,10,10,10,10,10,0,0
4309,conv2d_13,"(0, 2, 15, 42)",18,10,10,10,10,10,0,10,0
4310,conv2d_13,"(1, 1, 1, 56)",19,10,10,10,10,10,0,10,0
4311,conv2d_13,"(1, 2, 24, 61)",18,10,10,10,10,10,0,10,0
4312,conv2d_13,"(2, 0, 23, 41)",27,10,10,10,10,10,0,10,0
4313,conv2d_13,"(0, 0, 10, 41)",14,10,10,10,10,10,0,10,0
4314,conv2d_13,"(1, 0, 0, 40)",8,10,10,10,10,10,0,10,0
4315,conv2d_13,"(2, 1, 21, 36)",13,10,10,10,10,10,0,10,0
4316,conv2d_13,"(2, 2, 10, 13)",3,10,10,10,10,10,0,10,0
4317,conv2d_13,"(1, 0, 15, 0)",11,10,10,10,10,10,0,10,0
4318,conv2d_13,"(2, 1, 4, 11)",15,10,10,10,10,10,0,10,0
4319,conv2d_13,"(1, 0, 29, 18)",27,10,10,10,10,10,0,10,0
4320,conv2d_13,"(2, 1, 15, 34)",20,10,10,10,10,10,0,10,0
4321,conv2d_13,"(0, 0, 20, 41)",19,10,10,10,10,10,0,10,0
4322,conv2d_13,"(0, 2, 22, 21)",20,10,10,10,10,10,0,10,0
4323,conv2d_13,"(0, 2, 25, 12)",20,10,10,10,10,10,0,10,0
4324,conv2d_13,"(2, 0, 23, 62)",28,10,10,10,10,10,10,0,0
4325,conv2d_13,"(1, 0, 3, 8)",3,10,10,10,10,10,1,9,0
4326,conv2d_13,"(2, 0, 19, 46)",16,10,10,10,10,10,0,10,0
4327,conv2d_13,"(1, 1, 29, 57)",30,10,10,10,10,10,0,10,0
4328,conv2d_13,"(2, 0, 23, 29)",22,10,10,10,10,10,10,0,0
4329,conv2d_13,"(1, 2, 19, 18)",18,10,10,10,10,10,0,10,0
4330,conv2d_13,"(0, 1, 29, 14)",19,10,10,10,10,10,0,10,0
4331,conv2d_13,"(1, 1, 12, 58)",13,10,10,10,10,10,0,10,0
4332,conv2d_13,"(0, 1, 21, 4)",1,10,10,10,10,10,8,2,0
4333,conv2d_13,"(0, 2, 12, 28)",13,10,10,10,10,10,0,10,0
4334,conv2d_13,"(0, 2, 5, 53)",12,10,10,10,10,10,0,10,0
4335,conv2d_13,"(1, 0, 11, 30)",30,10,10,10,10,10,0,10,0
4336,conv2d_13,"(1, 0, 4, 22)",30,10,10,10,10,10,0,10,0
4337,conv2d_13,"(0, 1, 12, 60)",27,10,10,10,10,10,0,10,0
4338,conv2d_13,"(2, 0, 20, 23)",20,10,10,10,10,10,0,10,0
4339,conv2d_13,"(1, 2, 7, 23)",19,10,10,10,10,10,0,10,0
4340,conv2d_13,"(2, 0, 20, 52)",20,10,10,10,10,10,0,10,0
4341,conv2d_13,"(2, 0, 30, 28)",6,10,10,10,10,10,0,10,0
4342,conv2d_13,"(1, 2, 22, 13)",30,10,10,10,10,10,0,10,0
4343,conv2d_13,"(1, 1, 18, 24)",31,10,10,10,10,10,0,10,0
4344,conv2d_13,"(1, 2, 30, 11)",24,10,10,10,10,10,0,10,0
4345,conv2d_13,"(2, 0, 25, 20)",19,10,10,10,10,10,0,10,0
4346,conv2d_13,"(1, 0, 13, 28)",16,10,10,10,10,10,0,10,0
4347,conv2d_13,"(1, 1, 27, 48)",3,10,10,10,10,10,3,7,0
4348,conv2d_13,"(0, 0, 2, 3)",21,10,10,10,10,10,0,10,0
4349,conv2d_13,"(2, 0, 14, 61)",14,10,10,10,10,10,0,10,0
4350,conv2d_13,"(0, 2, 10, 43)",5,10,10,10,10,10,0,10,0
4351,conv2d_13,"(1, 0, 18, 52)",18,10,10,10,10,10,0,10,0
4352,conv2d_13,"(2, 2, 17, 49)",19,10,10,10,10,10,0,10,0
4353,conv2d_13,"(1, 0, 23, 58)",23,10,10,10,10,10,0,10,0
4354,conv2d_13,"(2, 2, 21, 62)",22,10,10,10,10,10,10,0,0
4355,conv2d_13,"(2, 0, 7, 16)",11,10,10,10,10,10,0,10,0
4356,conv2d_13,"(1, 2, 4, 18)",29,10,10,10,10,10,0,10,0
4357,conv2d_13,"(1, 2, 8, 9)",12,10,10,10,10,10,0,10,0
4358,conv2d_13,"(1, 0, 5, 57)",21,10,10,10,10,10,0,10,0
4359,conv2d_13,"(1, 0, 16, 38)",17,10,10,10,10,10,0,10,0
4360,conv2d_13,"(1, 0, 27, 26)",25,10,10,10,10,10,0,10,0
4361,conv2d_13,"(0, 2, 5, 13)",13,10,10,10,10,10,0,10,0
4362,conv2d_13,"(2, 2, 13, 3)",21,10,10,10,10,10,0,10,0
4363,conv2d_13,"(0, 2, 7, 55)",15,10,10,10,10,10,0,10,0
4364,conv2d_13,"(1, 1, 5, 62)",0,10,10,10,10,10,10,0,0
4365,conv2d_13,"(0, 1, 10, 2)",29,10,10,10,10,10,0,10,0
4366,conv2d_13,"(1, 0, 23, 6)",27,10,10,10,10,10,0,10,0
4367,conv2d_13,"(0, 1, 13, 54)",5,10,10,10,10,10,3,7,0
4368,conv2d_13,"(2, 1, 1, 40)",0,10,10,10,10,10,9,1,0
4369,conv2d_13,"(0, 2, 12, 40)",25,10,10,10,10,10,0,10,0
4370,conv2d_13,"(0, 2, 7, 2)",15,10,10,10,10,10,0,10,0
4371,conv2d_13,"(0, 2, 0, 10)",8,10,10,10,10,10,0,10,0
4372,conv2d_13,"(0, 2, 19, 60)",20,10,10,10,10,10,0,10,0
4373,conv2d_13,"(0, 2, 7, 44)",27,10,10,10,10,10,0,10,0
4374,conv2d_13,"(2, 2, 3, 5)",20,10,10,10,10,10,0,10,0
4375,conv2d_13,"(0, 1, 7, 12)",20,10,10,10,10,10,0,10,0
4376,conv2d_13,"(1, 0, 8, 7)",29,10,10,10,10,10,0,10,0
4377,conv2d_13,"(0, 1, 25, 26)",31,10,10,10,10,10,0,10,0
4378,conv2d_13,"(1, 0, 24, 26)",28,10,10,10,10,10,0,10,0
4379,conv2d_13,"(2, 1, 13, 10)",25,10,10,10,10,10,0,10,0
4380,conv2d_13,"(1, 0, 13, 31)",3,10,10,10,10,10,7,3,0
4381,conv2d_13,"(2, 1, 21, 0)",27,10,10,10,10,10,0,10,0
4382,conv2d_13,"(2, 1, 23, 11)",28,10,10,10,10,10,0,10,0
4383,conv2d_13,"(2, 1, 5, 31)",24,10,10,10,10,10,0,10,0
4384,conv2d_13,"(2, 1, 15, 48)",11,10,10,10,10,10,0,10,0
4385,conv2d_13,"(0, 0, 22, 45)",24,10,10,10,10,10,0,10,0
4386,conv2d_13,"(1, 2, 15, 37)",2,10,10,10,10,10,10,0,0
4387,conv2d_13,"(1, 1, 15, 17)",11,10,10,10,10,10,0,10,0
4388,conv2d_13,"(0, 2, 1, 58)",26,10,10,10,10,10,0,10,0
4389,conv2d_13,"(0, 1, 26, 48)",15,10,10,10,10,10,0,10,0
4390,conv2d_13,"(2, 0, 11, 37)",24,10,10,10,10,10,0,10,0
4391,conv2d_13,"(0, 2, 16, 32)",26,10,10,10,10,10,0,10,0
4392,conv2d_13,"(0, 2, 2, 9)",29,10,10,10,10,10,0,10,0
4393,conv2d_13,"(1, 2, 13, 41)",19,10,10,10,10,10,0,10,0
4394,conv2d_13,"(0, 1, 16, 52)",7,10,10,10,10,10,0,10,0
4395,conv2d_13,"(2, 2, 12, 4)",0,10,10,10,10,10,1,9,0
4396,conv2d_13,"(0, 0, 31, 17)",16,10,10,10,10,10,0,10,0
4397,conv2d_13,"(1, 0, 31, 18)",27,10,10,10,10,10,1,9,0
4398,conv2d_13,"(1, 2, 6, 17)",16,10,10,10,10,10,0,10,0
4399,conv2d_13,"(0, 2, 29, 34)",14,10,10,10,10,10,0,10,0
4400,conv2d_13,"(0, 2, 13, 40)",26,10,10,10,10,10,0,10,0
4401,conv2d_13,"(1, 1, 26, 5)",16,10,10,10,10,10,0,10,0
4402,conv2d_13,"(0, 2, 11, 0)",17,10,10,10,10,10,0,10,0
4403,conv2d_13,"(1, 1, 17, 58)",7,10,10,10,10,10,0,10,0
4404,conv2d_13,"(2, 2, 21, 30)",29,10,10,10,10,10,0,10,0
4405,conv2d_13,"(0, 1, 31, 17)",17,10,10,10,10,10,0,10,0
4406,conv2d_13,"(2, 1, 1, 25)",7,10,10,10,10,10,0,10,0
4407,conv2d_13,"(1, 2, 24, 13)",2,10,10,10,10,10,3,7,0
4408,conv2d_13,"(0, 2, 19, 25)",4,10,10,10,10,10,4,6,0
4409,conv2d_13,"(2, 1, 13, 63)",28,10,10,10,10,10,0,10,0
4410,conv2d_13,"(2, 0, 14, 45)",13,10,10,10,10,10,0,10,0
4411,conv2d_13,"(1, 1, 18, 51)",0,10,10,10,10,10,10,0,0
4412,conv2d_13,"(0, 2, 6, 32)",0,10,10,10,10,10,3,7,0
4413,conv2d_13,"(1, 0, 7, 1)",26,10,10,10,10,10,0,10,0
4414,conv2d_13,"(2, 0, 11, 2)",25,10,10,10,10,10,0,10,0
4415,conv2d_13,"(1, 0, 22, 17)",2,10,10,10,10,10,7,3,0
4416,conv2d_13,"(2, 0, 4, 33)",14,10,10,10,10,10,0,10,0
4417,conv2d_13,"(2, 2, 2, 10)",22,10,10,10,10,10,0,10,0
4418,conv2d_13,"(0, 0, 29, 57)",17,10,10,10,10,10,0,10,0
4419,conv2d_13,"(0, 0, 4, 35)",31,10,10,10,10,10,0,10,0
4420,conv2d_13,"(2, 0, 6, 34)",10,10,10,10,10,10,0,10,0
4421,conv2d_13,"(0, 2, 23, 34)",4,10,10,10,10,10,6,4,0
4422,conv2d_13,"(2, 2, 30, 7)",19,10,10,10,10,10,0,10,0
4423,conv2d_13,"(0, 1, 9, 12)",29,10,10,10,10,10,0,10,0
4424,conv2d_13,"(0, 2, 30, 3)",24,10,10,10,10,10,0,10,0
4425,conv2d_13,"(0, 0, 26, 32)",11,10,10,10,10,10,0,10,0
4426,conv2d_13,"(1, 1, 5, 47)",9,10,10,10,10,10,0,10,0
4427,conv2d_13,"(0, 1, 18, 23)",13,10,10,10,10,10,0,10,0
4428,conv2d_13,"(0, 0, 26, 22)",3,10,10,10,10,10,2,8,0
4429,conv2d_13,"(1, 1, 12, 4)",27,10,10,10,10,10,0,10,0
4430,conv2d_13,"(0, 0, 24, 12)",30,10,1,7,1,7,0,1,9
4431,conv2d_13,"(2, 1, 9, 1)",28,10,10,10,10,10,0,10,0
4432,conv2d_13,"(0, 0, 3, 21)",2,10,10,10,10,10,9,1,0
4433,conv2d_13,"(1, 1, 15, 42)",8,10,10,10,10,10,1,9,0
4434,conv2d_13,"(0, 1, 23, 8)",1,10,10,10,10,10,7,3,0
4435,conv2d_13,"(1, 1, 21, 1)",20,10,10,10,10,10,0,10,0
4436,conv2d_13,"(0, 1, 3, 3)",15,10,10,10,10,10,0,10,0
4437,conv2d_13,"(2, 0, 21, 17)",1,10,10,10,10,10,10,0,0
4438,conv2d_13,"(2, 1, 13, 59)",5,10,10,10,10,10,3,7,0
4439,conv2d_13,"(2, 1, 2, 24)",10,10,10,10,10,10,0,10,0
4440,conv2d_13,"(0, 0, 5, 20)",24,10,10,10,10,10,0,10,0
4441,conv2d_13,"(0, 2, 30, 5)",24,10,10,10,10,10,0,10,0
4442,conv2d_13,"(0, 0, 9, 63)",1,10,10,10,10,10,10,0,0
4443,conv2d_13,"(2, 1, 20, 32)",26,10,10,10,10,10,0,10,0
4444,conv2d_13,"(0, 2, 31, 14)",10,10,10,10,10,10,0,10,0
4445,conv2d_13,"(0, 1, 30, 8)",16,10,10,10,10,10,0,10,0
4446,conv2d_13,"(1, 0, 15, 39)",9,10,10,10,10,10,0,10,0
4447,conv2d_13,"(1, 0, 19, 28)",11,10,10,10,10,10,0,10,0
4448,conv2d_13,"(0, 2, 9, 46)",25,10,10,10,10,10,1,9,0
4449,conv2d_13,"(1, 0, 9, 1)",13,10,10,10,10,10,0,10,0
4450,conv2d_13,"(0, 2, 5, 34)",1,10,10,10,10,10,9,1,0
4451,conv2d_13,"(2, 1, 19, 34)",30,10,2,7,2,7,0,2,8
4452,conv2d_13,"(2, 0, 24, 23)",13,10,10,10,10,10,0,10,0
4453,conv2d_13,"(2, 2, 26, 23)",22,10,10,10,10,10,0,10,0
4454,conv2d_13,"(0, 0, 6, 40)",30,10,10,10,10,10,0,10,0
4455,conv2d_13,"(2, 1, 5, 52)",19,10,10,10,10,10,0,10,0
4456,conv2d_13,"(1, 1, 8, 3)",22,10,10,10,10,10,0,10,0
4457,conv2d_13,"(1, 0, 7, 44)",8,10,10,10,10,10,0,10,0
4458,conv2d_13,"(2, 2, 6, 13)",7,10,10,10,10,10,0,10,0
4459,conv2d_13,"(0, 1, 5, 40)",25,10,10,10,10,10,0,10,0
4460,conv2d_13,"(1, 1, 26, 36)",27,10,10,10,10,10,0,10,0
4461,conv2d_13,"(0, 1, 8, 53)",24,10,10,10,10,10,0,10,0
4462,conv2d_13,"(2, 2, 0, 7)",17,10,10,10,10,10,0,10,0
4463,conv2d_13,"(1, 0, 29, 39)",14,10,10,10,10,10,0,10,0
4464,conv2d_13,"(2, 0, 5, 56)",2,10,10,10,10,10,3,7,0
4465,conv2d_13,"(2, 2, 18, 62)",8,10,10,10,10,10,10,0,0
4466,conv2d_13,"(1, 0, 27, 10)",3,10,10,10,10,10,1,9,0
4467,conv2d_13,"(1, 2, 12, 51)",8,10,10,10,10,10,0,10,0
4468,conv2d_13,"(0, 1, 20, 25)",17,10,10,10,10,10,0,10,0
4469,conv2d_13,"(1, 0, 17, 55)",10,10,10,10,10,10,0,10,0
4470,conv2d_13,"(2, 2, 14, 15)",26,10,10,10,10,10,0,10,0
4471,conv2d_13,"(1, 0, 17, 40)",9,10,10,10,10,10,0,10,0
4472,conv2d_13,"(0, 0, 10, 1)",12,10,10,10,10,10,0,10,0
4473,conv2d_13,"(0, 1, 9, 62)",21,10,10,10,10,10,10,0,0
4474,conv2d_13,"(0, 0, 13, 0)",3,10,10,10,10,10,0,10,0
4475,conv2d_13,"(2, 2, 1, 2)",24,10,10,10,10,10,0,10,0
4476,conv2d_13,"(2, 2, 18, 31)",25,10,10,10,10,10,0,10,0
4477,conv2d_13,"(2, 0, 15, 58)",0,10,10,10,10,10,6,4,0
4478,conv2d_13,"(0, 1, 5, 0)",7,10,10,10,10,10,5,5,0
4479,conv2d_13,"(0, 2, 0, 51)",5,10,10,10,10,10,0,10,0
4480,conv2d_13,"(0, 0, 9, 49)",31,10,10,10,10,10,2,8,0
4481,conv2d_13,"(2, 2, 29, 25)",29,10,10,10,10,10,0,10,0
4482,conv2d_13,"(0, 2, 24, 5)",21,10,10,10,10,10,0,10,0
4483,conv2d_13,"(2, 1, 5, 38)",30,10,10,10,10,10,0,10,0
4484,conv2d_13,"(0, 0, 24, 33)",3,10,10,10,10,10,4,6,0
4485,conv2d_13,"(2, 0, 17, 2)",15,10,10,10,10,10,0,10,0
4486,conv2d_13,"(0, 2, 5, 57)",5,10,10,10,10,10,0,10,0
4487,conv2d_13,"(2, 2, 5, 40)",23,10,10,10,10,10,0,10,0
4488,conv2d_13,"(2, 0, 21, 33)",19,10,10,10,10,10,0,10,0
4489,conv2d_13,"(0, 2, 1, 19)",16,10,10,10,10,10,0,10,0
4490,conv2d_13,"(1, 0, 4, 1)",20,10,10,10,10,10,0,10,0
4491,conv2d_13,"(1, 1, 17, 30)",1,10,10,10,10,10,7,3,0
4492,conv2d_13,"(1, 2, 20, 57)",16,10,10,10,10,10,0,10,0
4493,conv2d_13,"(1, 1, 17, 36)",28,10,10,10,10,10,0,10,0
4494,conv2d_13,"(0, 0, 3, 18)",8,10,10,10,10,10,0,10,0
4495,conv2d_13,"(0, 2, 1, 34)",5,10,10,10,10,10,4,6,0
4496,conv2d_13,"(2, 0, 8, 19)",28,10,10,10,10,10,0,10,0
4497,conv2d_13,"(0, 1, 0, 36)",9,10,10,10,10,10,0,10,0
4498,conv2d_13,"(2, 0, 22, 4)",31,10,10,10,10,10,1,9,0
4499,conv2d_13,"(0, 1, 20, 33)",14,10,10,10,10,10,0,10,0
4500,conv2d_13,"(1, 1, 12, 45)",10,10,10,10,10,10,0,10,0
4501,conv2d_13,"(1, 0, 22, 28)",0,10,10,10,10,10,10,0,0
4502,conv2d_13,"(0, 2, 5, 37)",6,10,10,10,10,10,0,10,0
4503,conv2d_13,"(0, 2, 21, 17)",7,10,10,10,10,10,2,8,0
4504,conv2d_13,"(2, 0, 4, 53)",20,10,10,10,10,10,0,10,0
4505,conv2d_13,"(1, 2, 1, 44)",25,10,10,10,10,10,0,10,0
4506,conv2d_13,"(0, 1, 2, 14)",11,10,10,10,10,10,1,9,0
4507,conv2d_13,"(1, 1, 3, 28)",26,10,10,10,10,10,0,10,0
